RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12,2019-01,2019-02,2019-03,2019-04,2019-05
395089,"Sheboygan, WI",269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138100,123900,119100,115100,123300,123700,131100,132400,127500,124400,127e3,135800,136800,141900,145600,150500,141e3,133900,127300,128500,130200,131700,127e3,125200,123400,131100,135900,135400,144200,143800,150500,146600,147600,155900,151900,151800,148700,149600,154600,155900,153e3,151700,147600,160100,163100,167800,161200,159900,155600,164300,162500,,
394390,"Bismarck, ND",270,155900,152700,147300,142200,141200,140400,145900,149800,157800,159900,154500,153300,150900,159100,158700,161100,158e3,153600,148700,146800,146100,150800,152e3,159500,155900,161800,158300,161400,159700,156200,155900,156e3,158900,157300,154e3,161600,156800,159e3,154100,164200,168700,168500,165500,157600,159600,162400,163200,162400,159600,164e3,164900,171500,176e3,179e3,186200,189900,190500,189e3,185800,198400,192500,197800,191900,196600,200900,203400,205600,204700,208300,214500,216700,221500,221700,218300,213200,212300,217100,218400,219100,225200,227300,237e3,239e3,237200,235700,227700,228200,229300,240900,247300,242600,235300,232700,229500,225100,224800,232e3,239e3,242400,239800,237500,230400,233400,237400,239900,238e3,237100,243300,234600,235400,233500,241200,235700,237e3,240300,242200,242800,237600,242600,238500,242400,246700,253e3,255900,250300,248600,244300,241700,234700,227600,239400,244300,256700,255300,255900
394546,"Dunn, NC",271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135500,139700,142e3,145200,139800,149500,146600,155300,147e3,135800,125500,118100,126100,128100,131e3,128300,127700,130500,128600,128800,128500,13e4,131500,134100,134100,130200,129600,127800,136100,134400,139200,137500,136800,139700,134700,144400,143400,150200,149100,147400,145300,146300,146800,152900,152700,156900,155800,153700,15e4,148300,146900,150500,150300,152100,166e3,165900,168100,152100,153500,151100,154e3,156300,160600,165e3,163900,162400,164300,161700,159600,158900,164200,168300,168200,168800,168800,167700,167600,165800,172300,177400,183400,181600,175900,176900,176500
395237,"Wooster, OH",272,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,96300,107700,114300,116800,117200,108400,106800,101800,106900,109300,110100,116600,106500,112800,112e3,122600,126700,122400,119400,111300,118300,121100,121200,116300,115300,117e3,113800,114600,115100,119e3,122e3,122800,124300,121600,121700,123e3,123300,129200,126700,127e3,11e4,113900,113e3,125500,123400,125200,125400,125600,126100,125900,127300,131300,130600,132100,130800,131100,130100,128700,131700,131600,133400,133200,128600,122400,123400,129200,135e3,132400,133900,134600,135400,135800,135800,136400,137700,136700,146800,138500,138800,129900,136900,140200,137100,137100,134200,140500,144800,146e3,143900,139200,139700,140900,
394880,"Morristown, TN",273,108200,101700,102500,103100,105e3,102900,100600,100300,96800,93600,96400,103500,103900,100300,100300,103900,101300,98900,1e5,96400,98800,95300,107500,107500,109400,103400,104400,100900,97200,86500,86600,87200,92500,98300,102100,95700,91400,87500,91100,94500,94600,97400,98500,95500,97200,94e3,98900,102300,103700,101800,95700,92300,93700,93600,94400,94500,99700,101100,99e3,94700,92500,95300,93200,94100,92300,93800,94400,89300,88400,90700,99800,102300,104500,107600,111200,108900,105900,101200,102400,101400,112100,111800,112300,98500,99900,1e5,106900,107200,108500,109e3,108600,113200,122e3,121800,129400,119700,116100,104500,106700,115200,113400,115400,115400,122500,126600,128100,134100,132100,129100,123700,123300,127600,127100,129300,132700,132200,131800,129500,141900,142300,141900,130400,130300,130200,129300,134500,136100,142e3,143500,144400,153700,152e3,149500,139300,136400
394734,"Kankakee, IL",274,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113200,117800,124500,126500,121800,112700,111800,118600,120400,124500,127400,122e3,123800,118600,123300,125e3,124300,119700,116500,117900,123500,124600,128300,120200,119e3,118300,122200,117900,117400,118400,121200,116700,112600,108900,107300,109200,127700,128700,134800,118200,122800,123400,122500,123300,121700,116200,115500,115900,123100,122400,119900,122200,122800,125500,126500,124300,124300,123200,126200,134500,148900,149300,140100,129100,132700,133300,137600,135300,140300,138400,145600,143400,147800,140500,
394857,"Michigan City, IN",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,145600,136800,135100,130200,130300,125900,122300,124500,128900,133900,132100,13e4,127300,129500,133500,133900,130200,125100,130900,135200,146200,145e3,143e3,134700,136900,14e4,145600,136800,129100,122900,125700,136200,
753890,"Holland, MI",276,122800,117400,109e3,108100,109700,109900,103e3,103700,104800,100900,99500,87700,82800,79e3,78200,81800,79300,86e3,89900,98300,101400,102e3,91600,89e3,84300,87600,93100,102900,108700,104500,100100,91700,95400,93100,93800,84600,78600,75900,77400,8e4,87400,92600,92e3,92800,87500,91800,87200,88800,89900,92700,88400,84100,91300,103800,104e3,98300,97500,109900,116400,109400,109400,105300,105300,102500,106900,116200,118600,110100,108500,109600,131300,140900,138900,125700,118800,121e3,121500,125100,126900,127200,125800,128300,131e3,129200,130400,134100,134400,132700,130500,132200,130300,131200,136500,139200,139600,138700,141800,142900,144300,145300,147900,146300,144500,142700,142600,142500,144300,146900,148800,151e3,153500,156700,152700,153200,156700,167600,170500,169500,167400,172300,172900,167200,159e3,157500,164900,169200,173e3,172400,168e3,173e3,168200,178e3,166700,170800,
395218,"Wenatchee, WA",277,273e3,271500,243800,228500,217200,222100,220200,225e3,226800,219100,227600,231900,241600,232700,216800,210400,207100,210100,211900,222400,215700,219200,221200,238e3,238600,238900,226600,222600,221e3,221700,217700,219900,209300,206500,195300,215800,226900,224200,207600,197900,203300,206200,208600,199600,201200,202700,219400,217200,217600,204300,209900,223100,223700,227500,220200,213400,208700,209800,219100,219600,219200,221200,223300,221400,224e3,220600,217800,213700,215900,220100,222900,225500,226600,225800,223300,227400,227400,229800,224900,226400,224400,224900,220400,226100,231900,24e4,246100,245e3,246400,242400,240700,244900,243e3,245700,246100,253300,252700,254400,250100,253600,251800,256e3,263200,268500,276300,277900,278600,273200,266400,262700,265e3,261700,268100,272800,284600,282900,283300,278800,282300,276500,278900,281100,281600,285800,282200,299e3,300500,304900,294500,297400,298800,307800,310400,311500,315200
394778,"Lawrence, KS",278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172400,179300,163100,168100,169600,179700,177300,174700,181600,178500,180800,182300,177600,177e3,169900,173e3,174100,181900,179800,182300,184200,188400,184600,182e3,182800,184e3,172700,173800,188100,203800,206e3,207400,208800,212100,196800,191400,186500,199200,201400,207e3,202500,210400,206400,208100,201100
394867,"Missoula, MT",279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230900,233700,238700,236300,240700,233400,238400,240100,243400,242400,243400,246600,248e3,247700,247300,246e3,246e3,251800,251700,251100,25e4,245300,246700,247400,256e3,257700,259200,257500,265300,268700,273100,282200,283600,285800,274e3,270700,265900,266e3,263300,270900,267100,274800,271500,276500,276600,285900,297100,290200,288500,277300,28e4,278100,280900,287100,281600,293800,296800,306900,292900,285800,
394369,"Bay City, MI",280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55200,49800,51300,56600,62500,63900,62800,58e3,58800,55700,63300,61900,63300,59300,62400,65700,65700,66700,65200,66500,62800,64300,63100,63400,64900,69e3,69400,68300,72400,73e3,74200,69100,72800,72600,77700,75700,74100,73900,75300,74900,73900,73300,75600,75300,74500,70500,67700,74200,80700,81300,74300,71600,73e3,74800,74700,75800,74100,75300,75100,76500,76300,77e3,78300,78200,77100,76400,76500,81200,85600,93e3,91800,93100,86600,84900,77100,80700,81100,87700,84100,88100,85200,96700,92e3,91800,80900,84800
395039,"Roseburg, OR",281,181300,178700,170800,164400,161800,163200,168300,177300,174300,166200,160100,165e3,165400,164900,149600,150900,147500,153400,143900,146800,142600,148600,150100,155700,158400,154400,150200,143300,14e4,138100,137300,141400,139400,138200,137800,137500,134100,132600,130100,128400,124300,127700,137700,141300,140100,139500,143500,140700,137100,131100,134900,134700,132600,130400,133700,133500,132300,126600,130500,124900,131800,13e4,144100,141600,145400,142900,149800,147300,149300,146300,150300,148500,151400,149800,152e3,146700,154600,155300,155500,147e3,143e3,148500,145300,151200,147500,158900,153100,161400,153800,157800,153e3,163500,168700,167900,163500,159600,163e3,160400,166600,168500,171300,175e3,173100,174500,175900,181400,178700,178100,177300,181800,179900,182400,183900,184900,185600,186500,185400,181400,184900,189200,191500,191400,187700,191500,191800,193500,185200,187900,188800,200600,,,,,
395095,"Show Low, AZ",282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143800,142200,120500,112600,131900,139700,148700,133700,135600,133500,146500,154400,153400,141500,124900,130900,133600,147600,148300,153e3,152500,148500,148800,147500,153100,153e3,156800,154e3,161200,160500,157900,152e3,153100,161e3,163e3,157900,153300,150100,151200,170700,170700,166800,149800,155400,161100,159500,157e3,162400,160500,167900,165600,173900,174800,178200,176100,163900,175500,177100,185900,173200,169800,170600,184200,202300,200600,188200,173e3,175400,177400,170400,174500,182200,198700,201200,203300,204200,208600,209600,217300,220600,215800,201700,193e3,196100,196300,201700,208800,229200,235e3,227200,224100
394495,"Cookeville, TN",283,94800,98600,94600,95600,98400,95100,96800,89800,92100,91300,88600,87900,94500,101600,106700,102600,100500,96500,95500,96200,94400,97600,94100,101200,98400,107400,104600,108300,103e3,94700,87800,88700,100400,105100,114300,111700,109200,106300,104800,102300,98e3,96300,98300,99800,98200,97300,97800,99700,104200,98300,103700,105300,105700,103800,104100,102300,98500,99e3,107100,108200,109300,109500,114500,106900,101300,1e5,103e3,107400,109400,112900,107500,107800,109600,117400,117800,117e3,108600,108e3,107200,114500,113500,111700,109200,112800,113100,112900,108700,112100,114e3,115100,115400,12e4,119900,121200,121300,125300,126200,126900,125200,121100,122e3,122e3,127800,126100,126400,126100,126400,124800,125600,124400,127200,127200,130500,134e3,135200,135200,136500,143100,147700,148300,145600,148200,146200,14e4,133900,134400,139200,135100,136600,135200,148800,147700,148900,144800,
753872,"California-Lexington Park, MD",284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,241700,238500,248800,247100,252400,246400,249400,250300,253100,253900,247600,247500,244700,237e3,239e3,248100,255300,243200,219300,213800,212900,220800,213500,202300,202300,215100,215700,221100,211e3,233200,233300,242400,239400,237e3,235400,238100,233900,237300,226800,235700,232900,238700,241200,244700,251100,253300,264400,266200,270300,265200,265100,260100,259e3,266600,273900,275500,265600,255400,258400,263700,261800,258300,247700,258e3,263900,280600,
394513,"Cumberland, MD",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76100,77100,76700,71700,74900,74900,79600,8e4,73700,74100,70400,72600,66700,68700,68200,72200,67800,73300,71700,71300,69100,64300,68800,70900,73200,67600,68800,68900,67900,60600,67600,67600,68100,63900,64300,65100,67500,74e3,75600,75100,78400,72400,69900,65e3,75400,77300,83400,80500,82600,77900,76400,75500,73900,72800,70600,75100,74800,76700,75400,79700,78200,78900,92900,90800,96200,75800,85200,84600,95500,
394804,"Longview, WA",286,179900,174100,167200,166400,166100,178100,171400,171200,168400,173300,168600,158600,162100,169300,176800,170800,163900,158100,153800,156800,156200,157e3,151500,154700,167800,171200,163900,149e3,141800,145700,147100,151300,154400,157400,158600,146e3,138200,132300,138300,134800,136900,130600,137e3,136e3,141700,143100,138500,135800,13e4,133200,134700,126900,121300,125700,133300,146200,141400,147500,140400,139800,137900,145900,15e4,152400,152700,153500,156e3,154e3,152e3,151900,158800,160700,160600,156800,160400,162300,16e4,157700,158800,160100,165800,162e3,166100,166300,172e3,176100,178e3,178100,181600,182e3,183e3,177700,179500,183500,186900,185300,186500,185900,186700,190700,188300,198e3,198300,207200,202100,206500,206600,213800,210600,206900,202900,202800,207900,209700,211900,217500,228400,230500,229e3,228200,233600,233400,227200,227100,229700,235600,241100,245500,250100,255100,250300,261200,256300,269e3,257600
395222,"Whitewater, WI",287,202900,207800,199800,186700,168600,163900,166300,177400,17e4,167e3,167300,178500,186400,179e3,174300,167800,162100,164200,160600,171900,163200,180300,175500,188700,173300,167700,160800,153600,152600,149200,150600,153500,153100,151e3,149300,141500,139900,142900,147300,144500,133500,136900,145100,153100,140200,136300,146e3,154e3,147100,130600,127200,133600,146600,161400,160800,155600,146400,152800,149100,160700,155500,156800,139800,146e3,146500,154600,151700,156200,151700,155600,147500,150700,154500,155300,158e3,151200,156300,152900,153600,152e3,157700,154500,157600,154800,155900,155200,155700,160400,160700,159100,159800,157200,165e3,162200,167900,165100,171400,170300,172e3,169400,169500,173800,179500,183700,179800,178500,174200,189900,190900,200400,185600,183300,179300,179800,179100,180100,176e3,185e3,191700,202400,200900,198200,191200,186800,184500,195300,200400,206200,198500,196e3,189400,199300,203e3,206900,209700
394599,"Fond du Lac, WI",288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131400,121e3,122100,123600,118600,115900,113900,116e3,119400,116200,119e3,116700,121600,120100,119900,115200,116300,118e3,122200,117300,121100,123300,126e3,125800,122900,124200,123300,126e3,127100,129400,128400,127400,139200,149200,151100,139200,132800,133800,128800,134100,137900,140100,141100,141500,141500,135500,129900,131e3,
394709,"Ithaca, NY",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180400,174400,184500,177600,184600,167800,169300,164400,164200,164100,173400,170100,179400,177600,184900,178300,178200,175700,174900,164700,161700,163800,168900,172100,173200,180800,179300,178300,176100,174600,171400,169100,178600,184400,181100,177900,181700,181400,187400,186100,189600,184e3,173100,178800,174600,178800,178600,187400,193100,197500,187800,176800,179500,179700,191e3,181500,181900,182900,188100,190500,188500,190700,196700,198900,191500,188400,197500,204100,209600,204500,207600,207200,203100,192e3,192600,193700,202300,210200,224200,225800,220500,213400,213800,209100,210100,217800,223200,239400,240800,252100,237200,216700,198500,197500,207700,225800,211600,221900,208600,224700,202900,194300,187e3,191100,
394340,"Ashtabula, OH",290,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79e3,73400,74600,74100,66400,68400,71e3,75200,76600,74700,78300,78800,96700,90800,90900,73100,73200,74700,77900,81600,80200,77300,75600,76900,81900,80300,81e3,78700,83700,81600,81100,77700,77100,80700,81600,77300,78400,73200,73e3,69900,75400,84e3,84400,83500,77300,74300,75200,82900,83e3,86900,85500,91800,91800,86900,79300,76600,89e3,97500,95900,87100,81300,87200,91600,94100,92500,87100,87300,87700,91e3,94100,97300,97100,97200,91300,92700,88700,
394630,"Gettysburg, PA",291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158600,161900,168300,170300,171100,171e3,163400,157900,152900,152500,150400,148300,143800,146100,150200,148300,159e3,160600,168900,158900,158300,156900,15e4,152200,161900,181600,183e3,173600,166200,161900,157e3,153900,158700,159300,163100,165700,169400,172100,171900,166e3,163700,165900,174400,179e3,179600,203200,203200,202400,185e3,179400,171800,166800,165900,172e3,171500,175600,173900,171900,163800,157600,160900,158700,168500,168200,181900,183200,185800,184e3,193400,195800,194900,183800,174300,175900,177700,185500,189600,192800,198200,199300,203300,200500,195400,186100,181e3,178300,183600,187900,
395168,"Tullahoma, TN",292,88400,94400,97400,102300,97400,97700,94400,93200,88600,91100,97500,103500,97e3,94700,90900,99100,100500,101800,93900,94200,94200,97500,99500,106600,102300,96900,92500,93100,95300,99900,107e3,109200,105400,104e3,102900,105600,99200,104200,93900,95100,84400,85500,85900,88400,90200,87700,81500,83e3,83100,96800,93100,93900,87800,86300,88400,85e3,91500,97500,98400,96600,92400,95600,90400,85400,84700,89600,95900,90200,90400,88600,91500,92800,93700,97e3,98300,99900,102e3,104300,104900,104200,104600,106200,108700,102700,107300,111100,116800,109300,110700,109700,110300,105500,108100,109100,112800,116100,112600,113e3,112400,121200,122600,124100,124e3,123500,122400,124200,124500,123100,120900,120200,123e3,127500,127800,129800,130600,136500,138500,14e4,140500,142900,137200,136600,133600,137300,140100,140600,137600,136400,140500,148100,149600,149800,148500,147800,
395023,"Richmond, KY",293,192400,203200,175300,162500,171600,159900,167800,158700,159200,153e3,141700,139800,125300,126900,121800,127700,127100,13e4,129100,132700,135200,136900,127900,121900,119900,125200,127500,126900,127300,127200,132400,130300,133700,130900,131200,132700,131800,127400,121600,118600,125500,129100,133200,133600,133100,134400,134900,141700,139400,136100,124300,126900,129200,132300,129e3,135500,142300,145200,137200,125200,133700,133800,141100,129500,136200,134100,132100,123600,116900,123400,120100,131600,127400,132700,126100,125500,123800,128400,127600,130700,126900,125e3,126e3,132200,141200,141100,140300,142200,143900,141500,139400,144500,148600,149500,150200,146400,143700,142e3,145400,144900,145700,142800,145500,143100,149100,149900,146500,141500,141e3,145e3,145500,143800,142100,147200,152300,154100,154200,150100,155900,158500,158800,155600,153400,157200,154700,150400,146e3,148400,153e3,165100,166700,166800,161100,159500,156800
394302,"Adrian, MI",294,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93900,89800,91500,94300,1e5,100400,107300,107800,111800,111800,114800,116100,113900,114500,111800,111900,113500,117900,117900,117500,114700,118500,117500,119100,118300,118800,119400,124600,127900,127400,123700,126900,127600,126e3,116600,117800,122100,131500,135100,136200,131300,126700,122500,127300,126200,129400,123400,126e3,129900,136600,142200,140900,144100
